"","X","value","nrTrObjectsPerClass","resizeSize","resizeMethod","thresholding","nrFeatures","featSelect","pca","Representation"
"730","qdc",0.27713,200,"10","bicubic","false","0","0",0,"Pixels"
"731","parzen",0.049625,200,"10","bicubic","false","0","0",0,"Pixels"
"732","bpxnc",0.104,200,"10","bicubic","false","0","0",0,"Pixels"
"733","loglc",0.15113,200,"10","bicubic","false","0","0",0,"Pixels"
"734","knnc",0.0505,200,"10","bicubic","false","0","0",0,"Pixels"
"735","treec",NA,200,"10","bicubic","false","0","0",0,"Pixels"
"736","svc",0.09575,200,"10","bicubic","false","0","0",0.95,"Pixels"
"737","qdc",0.068875,200,"10","bicubic","false","0","0",0.95,"Pixels"
"738","parzen",0.060625,200,"10","bicubic","false","0","0",0.95,"Pixels"
"739","bpxnc",0.25225,200,"10","bicubic","false","0","0",0.95,"Pixels"
"740","loglc",0.17488,200,"10","bicubic","false","0","0",0.95,"Pixels"
"741","knnc",0.0645,200,"10","bicubic","false","0","0",0.95,"Pixels"
"742","treec",NA,200,"10","bicubic","false","0","0",0.95,"Pixels"
"743","svc",0.10463,200,"10","bicubic","false","0","0",0.8,"Pixels"
"744","qdc",0.061125,200,"10","bicubic","false","0","0",0.8,"Pixels"
"745","parzen",0.06275,200,"10","bicubic","false","0","0",0.8,"Pixels"
"746","bpxnc",0.14475,200,"10","bicubic","false","0","0",0.8,"Pixels"
"747","loglc",0.10362,200,"10","bicubic","false","0","0",0.8,"Pixels"
"748","knnc",0.067,200,"10","bicubic","false","0","0",0.8,"Pixels"
"749","treec",NA,200,"10","bicubic","false","0","0",0.8,"Pixels"
"750","svc",0.18225,200,"10","bicubic","true","0","0",0,"Pixels"
"751","qdc",0.60125,200,"10","bicubic","true","0","0",0,"Pixels"
"752","parzen",0.10725,200,"10","bicubic","true","0","0",0,"Pixels"
"753","bpxnc",0.17975,200,"10","bicubic","true","0","0",0,"Pixels"
"754","loglc",0.52563,200,"10","bicubic","true","0","0",0,"Pixels"
"755","knnc",0.119,200,"10","bicubic","true","0","0",0,"Pixels"
"756","treec",NA,200,"10","bicubic","true","0","0",0,"Pixels"
"757","svc",0.13588,200,"10","bicubic","true","0","0",0.95,"Pixels"
"758","qdc",0.14738,200,"10","bicubic","true","0","0",0.95,"Pixels"
"759","parzen",0.12562,200,"10","bicubic","true","0","0",0.95,"Pixels"
"760","bpxnc",0.26813,200,"10","bicubic","true","0","0",0.95,"Pixels"
"761","loglc",0.53163,200,"10","bicubic","true","0","0",0.95,"Pixels"
"762","knnc",0.12537,200,"10","bicubic","true","0","0",0.95,"Pixels"
"763","treec",NA,200,"10","bicubic","true","0","0",0.95,"Pixels"
"764","svc",0.129,200,"10","bicubic","true","0","0",0.8,"Pixels"
"765","qdc",0.10538,200,"10","bicubic","true","0","0",0.8,"Pixels"
"766","parzen",0.10638,200,"10","bicubic","true","0","0",0.8,"Pixels"
"767","bpxnc",0.201,200,"10","bicubic","true","0","0",0.8,"Pixels"
"768","loglc",0.12925,200,"10","bicubic","true","0","0",0.8,"Pixels"
"769","knnc",0.11025,200,"10","bicubic","true","0","0",0.8,"Pixels"
"770","treec",NA,200,"10","bicubic","true","0","0",0.8,"Pixels"
"771","svc",0.12537,200,"10","bilinear","false","0","0",0,"Pixels"
"772","qdc",0.34813,200,"10","bilinear","false","0","0",0,"Pixels"
"773","parzen",0.047375,200,"10","bilinear","false","0","0",0,"Pixels"
"774","bpxnc",0.20525,200,"10","bilinear","false","0","0",0,"Pixels"
"775","loglc",0.61338,200,"10","bilinear","false","0","0",0,"Pixels"
"776","knnc",0.050875,200,"10","bilinear","false","0","0",0,"Pixels"
"777","treec",NA,200,"10","bilinear","false","0","0",0,"Pixels"
"778","svc",0.08875,200,"10","bilinear","false","0","0",0.95,"Pixels"
"779","qdc",0.061875,200,"10","bilinear","false","0","0",0.95,"Pixels"
"780","parzen",0.05725,200,"10","bilinear","false","0","0",0.95,"Pixels"
"781","bpxnc",0.311,200,"10","bilinear","false","0","0",0.95,"Pixels"
"782","loglc",0.094625,200,"10","bilinear","false","0","0",0.95,"Pixels"
"783","knnc",0.058625,200,"10","bilinear","false","0","0",0.95,"Pixels"
"784","treec",NA,200,"10","bilinear","false","0","0",0.95,"Pixels"
"785","svc",0.11288,200,"10","bilinear","false","0","0",0.8,"Pixels"
"786","qdc",0.061,200,"10","bilinear","false","0","0",0.8,"Pixels"
"787","parzen",0.06225,200,"10","bilinear","false","0","0",0.8,"Pixels"
"788","bpxnc",0.11438,200,"10","bilinear","false","0","0",0.8,"Pixels"
"789","loglc",0.10825,200,"10","bilinear","false","0","0",0.8,"Pixels"
"790","knnc",0.065875,200,"10","bilinear","false","0","0",0.8,"Pixels"
"791","treec",NA,200,"10","bilinear","false","0","0",0.8,"Pixels"
"792","svc",0.175,200,"10","bilinear","true","0","0",0,"Pixels"
"793","qdc",0.70875,200,"10","bilinear","true","0","0",0,"Pixels"
"794","parzen",0.11663,200,"10","bilinear","true","0","0",0,"Pixels"
"795","bpxnc",0.18787,200,"10","bilinear","true","0","0",0,"Pixels"
"796","loglc",0.63013,200,"10","bilinear","true","0","0",0,"Pixels"
"797","knnc",0.128,200,"10","bilinear","true","0","0",0,"Pixels"
"798","treec",NA,200,"10","bilinear","true","0","0",0,"Pixels"
"799","svc",0.13412,200,"10","bilinear","true","0","0",0.95,"Pixels"
"800","qdc",0.16187,200,"10","bilinear","true","0","0",0.95,"Pixels"
"801","parzen",0.1385,200,"10","bilinear","true","0","0",0.95,"Pixels"
"802","bpxnc",0.22275,200,"10","bilinear","true","0","0",0.95,"Pixels"
"803","loglc",0.70137,200,"10","bilinear","true","0","0",0.95,"Pixels"
"804","knnc",0.14113,200,"10","bilinear","true","0","0",0.95,"Pixels"
"805","treec",NA,200,"10","bilinear","true","0","0",0.95,"Pixels"
"806","svc",0.12987,200,"10","bilinear","true","0","0",0.8,"Pixels"
"807","qdc",0.11163,200,"10","bilinear","true","0","0",0.8,"Pixels"
"808","parzen",0.11975,200,"10","bilinear","true","0","0",0.8,"Pixels"
"809","bpxnc",0.37638,200,"10","bilinear","true","0","0",0.8,"Pixels"
"810","loglc",0.12875,200,"10","bilinear","true","0","0",0.8,"Pixels"
"811","knnc",0.11762,200,"10","bilinear","true","0","0",0.8,"Pixels"
"812","treec",NA,200,"10","bilinear","true","0","0",0.8,"Pixels"
"813","svc",0.66463,200,"10","box","false","5","featselp",0,"Pixels"
"814","qdc",0.46137,200,"10","box","false","5","featselp",0,"Pixels"
"815","parzen",0.45575,200,"10","box","false","5","featselp",0,"Pixels"
"816","bpxnc",0.45,200,"10","box","false","5","featselp",0,"Pixels"
"817","loglc",0.45987,200,"10","box","false","5","featselp",0,"Pixels"
"818","knnc",0.46025,200,"10","box","false","5","featselp",0,"Pixels"
"819","treec",NA,200,"10","box","false","5","featselp",0,"Pixels"
"820","svc",0.49938,200,"10","box","false","5","featselp",0.95,"Pixels"
"821","qdc",0.46137,200,"10","box","false","5","featselp",0.95,"Pixels"
"822","parzen",0.45537,200,"10","box","false","5","featselp",0.95,"Pixels"
"823","bpxnc",0.44262,200,"10","box","false","5","featselp",0.95,"Pixels"
"824","loglc",0.45987,200,"10","box","false","5","featselp",0.95,"Pixels"
"825","knnc",0.45975,200,"10","box","false","5","featselp",0.95,"Pixels"
"826","treec",NA,200,"10","box","false","5","featselp",0.95,"Pixels"
"827","svc",0.56012,200,"10","box","false","5","featselp",0.8,"Pixels"
"828","qdc",0.4625,200,"10","box","false","5","featselp",0.8,"Pixels"
"829","parzen",0.45775,200,"10","box","false","5","featselp",0.8,"Pixels"
"830","bpxnc",0.47113,200,"10","box","false","5","featselp",0.8,"Pixels"
"831","loglc",0.46737,200,"10","box","false","5","featselp",0.8,"Pixels"
"832","knnc",0.45513,200,"10","box","false","5","featselp",0.8,"Pixels"
"833","treec",NA,200,"10","box","false","5","featselp",0.8,"Pixels"
"834","svc",0.20112,200,"10","box","false","20","featselp",0,"Pixels"
"835","qdc",0.166,200,"10","box","false","20","featselp",0,"Pixels"
"836","parzen",0.14313,200,"10","box","false","20","featselp",0,"Pixels"
"837","bpxnc",0.266,200,"10","box","false","20","featselp",0,"Pixels"
"838","loglc",0.16075,200,"10","box","false","20","featselp",0,"Pixels"
"839","knnc",0.14575,200,"10","box","false","20","featselp",0,"Pixels"
"840","treec",NA,200,"10","box","false","20","featselp",0,"Pixels"
"841","svc",0.17338,200,"10","box","false","20","featselp",0.95,"Pixels"
"842","qdc",0.13512,200,"10","box","false","20","featselp",0.95,"Pixels"
"843","parzen",0.1475,200,"10","box","false","20","featselp",0.95,"Pixels"
"844","bpxnc",0.20438,200,"10","box","false","20","featselp",0.95,"Pixels"
"845","loglc",0.165,200,"10","box","false","20","featselp",0.95,"Pixels"
"846","knnc",0.15063,200,"10","box","false","20","featselp",0.95,"Pixels"
"847","treec",NA,200,"10","box","false","20","featselp",0.95,"Pixels"
"848","svc",0.22212,200,"10","box","false","20","featselp",0.8,"Pixels"
"849","qdc",0.15275,200,"10","box","false","20","featselp",0.8,"Pixels"
"850","parzen",0.15875,200,"10","box","false","20","featselp",0.8,"Pixels"
"851","bpxnc",0.83888,200,"10","box","false","20","featselp",0.8,"Pixels"
"852","loglc",0.20037,200,"10","box","false","20","featselp",0.8,"Pixels"
"853","knnc",0.16425,200,"10","box","false","20","featselp",0.8,"Pixels"
"854","treec",NA,200,"10","box","false","20","featselp",0.8,"Pixels"
"855","svc",0.1555,200,"10","box","false","50","featselp",0,"Pixels"
"856","qdc",0.069375,200,"10","box","false","50","featselp",0,"Pixels"
"857","parzen",0.07075,200,"10","box","false","50","featselp",0,"Pixels"
"858","bpxnc",0.21225,200,"10","box","false","50","featselp",0,"Pixels"
"859","loglc",0.10362,200,"10","box","false","50","featselp",0,"Pixels"
"860","knnc",0.077375,200,"10","box","false","50","featselp",0,"Pixels"
"861","treec",NA,200,"10","box","false","50","featselp",0,"Pixels"
"862","svc",0.1045,200,"10","box","false","50","featselp",0.95,"Pixels"
"863","qdc",0.065125,200,"10","box","false","50","featselp",0.95,"Pixels"
"864","parzen",0.073875,200,"10","box","false","50","featselp",0.95,"Pixels"
"865","bpxnc",0.17625,200,"10","box","false","50","featselp",0.95,"Pixels"
"866","loglc",0.10362,200,"10","box","false","50","featselp",0.95,"Pixels"
"867","knnc",0.07725,200,"10","box","false","50","featselp",0.95,"Pixels"
"868","treec",NA,200,"10","box","false","50","featselp",0.95,"Pixels"
"869","svc",0.12687,200,"10","box","false","50","featselp",0.8,"Pixels"
"870","qdc",0.0685,200,"10","box","false","50","featselp",0.8,"Pixels"
"871","parzen",0.074625,200,"10","box","false","50","featselp",0.8,"Pixels"
"872","bpxnc",0.1495,200,"10","box","false","50","featselp",0.8,"Pixels"
"873","loglc",0.11937,200,"10","box","false","50","featselp",0.8,"Pixels"
"874","knnc",0.080625,200,"10","box","false","50","featselp",0.8,"Pixels"
"875","treec",NA,200,"10","box","false","50","featselp",0.8,"Pixels"
"876","svc",0.13725,200,"10","box","false","0","none",0,"Pixels"
"877","qdc",0.31825,200,"10","box","false","0","none",0,"Pixels"
"878","parzen",0.0575,200,"10","box","false","0","none",0,"Pixels"
"879","bpxnc",0.28437,200,"10","box","false","0","none",0,"Pixels"
"880","loglc",0.48263,200,"10","box","false","0","none",0,"Pixels"
"881","knnc",0.068875,200,"10","box","false","0","none",0,"Pixels"
"882","treec",NA,200,"10","box","false","0","none",0,"Pixels"
"883","svc",0.74013,200,"10","box","true","5","featselp",0,"Pixels"
"884","qdc",0.74475,200,"10","box","true","5","featselp",0,"Pixels"
"885","parzen",0.54737,200,"10","box","true","5","featselp",0,"Pixels"
"886","bpxnc",0.55763,200,"10","box","true","5","featselp",0,"Pixels"
"887","loglc",0.56337,200,"10","box","true","5","featselp",0,"Pixels"
"888","knnc",0.615,200,"10","box","true","5","featselp",0,"Pixels"
"889","treec",NA,200,"10","box","true","5","featselp",0,"Pixels"
"890","svc",0.73762,200,"10","box","true","5","featselp",0.95,"Pixels"
"891","qdc",0.74475,200,"10","box","true","5","featselp",0.95,"Pixels"
"892","parzen",0.54737,200,"10","box","true","5","featselp",0.95,"Pixels"
"893","bpxnc",0.547,200,"10","box","true","5","featselp",0.95,"Pixels"
"894","loglc",0.56337,200,"10","box","true","5","featselp",0.95,"Pixels"
"895","knnc",0.59375,200,"10","box","true","5","featselp",0.95,"Pixels"
"896","treec",NA,200,"10","box","true","5","featselp",0.95,"Pixels"
"897","svc",0.66375,200,"10","box","true","5","featselp",0.8,"Pixels"
"898","qdc",0.615,200,"10","box","true","5","featselp",0.8,"Pixels"
"899","parzen",0.55188,200,"10","box","true","5","featselp",0.8,"Pixels"
"900","bpxnc",0.572,200,"10","box","true","5","featselp",0.8,"Pixels"
"901","loglc",0.59713,200,"10","box","true","5","featselp",0.8,"Pixels"
"902","knnc",0.598,200,"10","box","true","5","featselp",0.8,"Pixels"
"903","treec",NA,200,"10","box","true","5","featselp",0.8,"Pixels"
"904","svc",0.2705,200,"10","box","true","20","featselp",0,"Pixels"
"905","qdc",0.70388,200,"10","box","true","20","featselp",0,"Pixels"
"906","parzen",0.24,200,"10","box","true","20","featselp",0,"Pixels"
"907","bpxnc",0.30112,200,"10","box","true","20","featselp",0,"Pixels"
"908","loglc",0.23725,200,"10","box","true","20","featselp",0,"Pixels"
"909","knnc",0.2915,200,"10","box","true","20","featselp",0,"Pixels"
"910","treec",NA,200,"10","box","true","20","featselp",0,"Pixels"
"911","svc",0.24925,200,"10","box","true","20","featselp",0.95,"Pixels"
"912","qdc",0.40763,200,"10","box","true","20","featselp",0.95,"Pixels"
"913","parzen",0.2475,200,"10","box","true","20","featselp",0.95,"Pixels"
"914","bpxnc",0.38525,200,"10","box","true","20","featselp",0.95,"Pixels"
"915","loglc",0.2455,200,"10","box","true","20","featselp",0.95,"Pixels"
"916","knnc",0.24675,200,"10","box","true","20","featselp",0.95,"Pixels"
"917","treec",NA,200,"10","box","true","20","featselp",0.95,"Pixels"
"918","svc",0.30862,200,"10","box","true","20","featselp",0.8,"Pixels"
"919","qdc",0.22837,200,"10","box","true","20","featselp",0.8,"Pixels"
"920","parzen",0.248,200,"10","box","true","20","featselp",0.8,"Pixels"
"921","bpxnc",0.333,200,"10","box","true","20","featselp",0.8,"Pixels"
"922","loglc",0.26438,200,"10","box","true","20","featselp",0.8,"Pixels"
"923","knnc",0.2535,200,"10","box","true","20","featselp",0.8,"Pixels"
"924","treec",NA,200,"10","box","true","20","featselp",0.8,"Pixels"
"925","svc",0.20313,200,"10","box","true","50","featselp",0,"Pixels"
"926","qdc",0.38512,200,"10","box","true","50","featselp",0,"Pixels"
"927","parzen",0.12912,200,"10","box","true","50","featselp",0,"Pixels"
"928","bpxnc",0.17425,200,"10","box","true","50","featselp",0,"Pixels"
"929","loglc",0.139,200,"10","box","true","50","featselp",0,"Pixels"
"930","knnc",0.15025,200,"10","box","true","50","featselp",0,"Pixels"
"931","treec",NA,200,"10","box","true","50","featselp",0,"Pixels"
"932","svc",0.137,200,"10","box","true","50","featselp",0.95,"Pixels"
"933","qdc",0.101,200,"10","box","true","50","featselp",0.95,"Pixels"
"934","parzen",0.12675,200,"10","box","true","50","featselp",0.95,"Pixels"
"935","bpxnc",0.24988,200,"10","box","true","50","featselp",0.95,"Pixels"
"936","loglc",0.13912,200,"10","box","true","50","featselp",0.95,"Pixels"
"937","knnc",0.13862,200,"10","box","true","50","featselp",0.95,"Pixels"
"938","treec",NA,200,"10","box","true","50","featselp",0.95,"Pixels"
"939","svc",0.15138,200,"10","box","true","50","featselp",0.8,"Pixels"
"940","qdc",0.099625,200,"10","box","true","50","featselp",0.8,"Pixels"
"941","parzen",0.119,200,"10","box","true","50","featselp",0.8,"Pixels"
"942","bpxnc",0.25912,200,"10","box","true","50","featselp",0.8,"Pixels"
"943","loglc",0.152,200,"10","box","true","50","featselp",0.8,"Pixels"
"944","knnc",0.12837,200,"10","box","true","50","featselp",0.8,"Pixels"
"945","treec",NA,200,"10","box","true","50","featselp",0.8,"Pixels"
"946","svc",0.17525,200,"10","box","true","0","none",0,"Pixels"
"947","qdc",0.69875,200,"10","box","true","0","none",0,"Pixels"
"948","parzen",0.1115,200,"10","box","true","0","none",0,"Pixels"
"949","bpxnc",0.17675,200,"10","box","true","0","none",0,"Pixels"
"950","loglc",0.55925,200,"10","box","true","0","none",0,"Pixels"
"951","knnc",0.12375,200,"10","box","true","0","none",0,"Pixels"
"952","treec",NA,200,"10","box","true","0","none",0,"Pixels"
"953","svc",0.771,200,"10","nearest","false","5","featselp",0,"Pixels"
"954","qdc",0.9,200,"10","nearest","false","5","featselp",0,"Pixels"
"955","parzen",0.54212,200,"10","nearest","false","5","featselp",0,"Pixels"
"956","bpxnc",0.65963,200,"10","nearest","false","5","featselp",0,"Pixels"
"957","loglc",0.54463,200,"10","nearest","false","5","featselp",0,"Pixels"
"958","knnc",0.61438,200,"10","nearest","false","5","featselp",0,"Pixels"
"959","treec",NA,200,"10","nearest","false","5","featselp",0,"Pixels"
"960","svc",0.77912,200,"10","nearest","false","5","featselp",0.95,"Pixels"
"961","qdc",0.61275,200,"10","nearest","false","5","featselp",0.95,"Pixels"
"962","parzen",0.54238,200,"10","nearest","false","5","featselp",0.95,"Pixels"
"963","bpxnc",0.54963,200,"10","nearest","false","5","featselp",0.95,"Pixels"
"964","loglc",0.54463,200,"10","nearest","false","5","featselp",0.95,"Pixels"
"965","knnc",0.574,200,"10","nearest","false","5","featselp",0.95,"Pixels"
"966","treec",NA,200,"10","nearest","false","5","featselp",0.95,"Pixels"
"967","svc",0.662,200,"10","nearest","false","5","featselp",0.8,"Pixels"
"968","qdc",0.615,200,"10","nearest","false","5","featselp",0.8,"Pixels"
"969","parzen",0.54225,200,"10","nearest","false","5","featselp",0.8,"Pixels"
"970","bpxnc",0.62587,200,"10","nearest","false","5","featselp",0.8,"Pixels"
"971","loglc",0.56937,200,"10","nearest","false","5","featselp",0.8,"Pixels"
"972","knnc",0.57625,200,"10","nearest","false","5","featselp",0.8,"Pixels"
"973","treec",NA,200,"10","nearest","false","5","featselp",0.8,"Pixels"
"974","svc",0.29875,200,"10","nearest","false","20","featselp",0,"Pixels"
"975","qdc",0.67312,200,"10","nearest","false","20","featselp",0,"Pixels"
"976","parzen",0.24675,200,"10","nearest","false","20","featselp",0,"Pixels"
"977","bpxnc",0.28813,200,"10","nearest","false","20","featselp",0,"Pixels"
"978","loglc",0.24438,200,"10","nearest","false","20","featselp",0,"Pixels"
"979","knnc",0.29838,200,"10","nearest","false","20","featselp",0,"Pixels"
"980","treec",NA,200,"10","nearest","false","20","featselp",0,"Pixels"
"981","svc",0.25088,200,"10","nearest","false","20","featselp",0.95,"Pixels"
"982","qdc",0.32788,200,"10","nearest","false","20","featselp",0.95,"Pixels"
"983","parzen",0.246,200,"10","nearest","false","20","featselp",0.95,"Pixels"
"984","bpxnc",0.27925,200,"10","nearest","false","20","featselp",0.95,"Pixels"
"985","loglc",0.247,200,"10","nearest","false","20","featselp",0.95,"Pixels"
"986","knnc",0.25538,200,"10","nearest","false","20","featselp",0.95,"Pixels"
"987","treec",NA,200,"10","nearest","false","20","featselp",0.95,"Pixels"
"988","svc",0.273,200,"10","nearest","false","20","featselp",0.8,"Pixels"
"989","qdc",0.226,200,"10","nearest","false","20","featselp",0.8,"Pixels"
"990","parzen",0.25025,200,"10","nearest","false","20","featselp",0.8,"Pixels"
"991","bpxnc",0.296,200,"10","nearest","false","20","featselp",0.8,"Pixels"
"992","loglc",0.26975,200,"10","nearest","false","20","featselp",0.8,"Pixels"
"993","knnc",0.2575,200,"10","nearest","false","20","featselp",0.8,"Pixels"
"994","treec",NA,200,"10","nearest","false","20","featselp",0.8,"Pixels"
"995","svc",0.21525,200,"10","nearest","false","50","featselp",0,"Pixels"
"996","qdc",0.51262,200,"10","nearest","false","50","featselp",0,"Pixels"
"997","parzen",0.14213,200,"10","nearest","false","50","featselp",0,"Pixels"
"998","bpxnc",0.18925,200,"10","nearest","false","50","featselp",0,"Pixels"
"999","loglc",0.15538,200,"10","nearest","false","50","featselp",0,"Pixels"
"1000","knnc",0.1645,200,"10","nearest","false","50","featselp",0,"Pixels"
"1001","treec",NA,200,"10","nearest","false","50","featselp",0,"Pixels"
"1002","svc",0.15413,200,"10","nearest","false","50","featselp",0.95,"Pixels"
"1003","qdc",0.12875,200,"10","nearest","false","50","featselp",0.95,"Pixels"
"1004","parzen",0.14175,200,"10","nearest","false","50","featselp",0.95,"Pixels"
"1005","bpxnc",0.21275,200,"10","nearest","false","50","featselp",0.95,"Pixels"
"1006","loglc",0.15225,200,"10","nearest","false","50","featselp",0.95,"Pixels"
"1007","knnc",0.14713,200,"10","nearest","false","50","featselp",0.95,"Pixels"
"1008","treec",NA,200,"10","nearest","false","50","featselp",0.95,"Pixels"
"1009","svc",0.16175,200,"10","nearest","false","50","featselp",0.8,"Pixels"
"1010","qdc",0.11,200,"10","nearest","false","50","featselp",0.8,"Pixels"
"1011","parzen",0.12987,200,"10","nearest","false","50","featselp",0.8,"Pixels"
"1012","bpxnc",0.2035,200,"10","nearest","false","50","featselp",0.8,"Pixels"
"1013","loglc",0.15613,200,"10","nearest","false","50","featselp",0.8,"Pixels"
"1014","knnc",0.1395,200,"10","nearest","false","50","featselp",0.8,"Pixels"
"1015","treec",NA,200,"10","nearest","false","50","featselp",0.8,"Pixels"
"1016","svc",0.197,200,"10","nearest","false","0","none",0,"Pixels"
"1017","qdc",0.74362,200,"10","nearest","false","0","none",0,"Pixels"
"1018","parzen",0.12762,200,"10","nearest","false","0","none",0,"Pixels"
"1019","bpxnc",0.1965,200,"10","nearest","false","0","none",0,"Pixels"
"1020","loglc",0.21463,200,"10","nearest","false","0","none",0,"Pixels"
"1021","knnc",0.14263,200,"10","nearest","false","0","none",0,"Pixels"
"1022","treec",NA,200,"10","nearest","false","0","none",0,"Pixels"
"1023","svc",0.771,200,"10","nearest","true","5","featselp",0,"Pixels"
"1024","qdc",0.9,200,"10","nearest","true","5","featselp",0,"Pixels"
"1025","parzen",0.54212,200,"10","nearest","true","5","featselp",0,"Pixels"
"1026","bpxnc",0.65963,200,"10","nearest","true","5","featselp",0,"Pixels"
"1027","loglc",0.54463,200,"10","nearest","true","5","featselp",0,"Pixels"
"1028","knnc",0.61438,200,"10","nearest","true","5","featselp",0,"Pixels"
"1029","treec",NA,200,"10","nearest","true","5","featselp",0,"Pixels"
"1030","svc",0.77912,200,"10","nearest","true","5","featselp",0.95,"Pixels"
"1031","qdc",0.61275,200,"10","nearest","true","5","featselp",0.95,"Pixels"
"1032","parzen",0.54238,200,"10","nearest","true","5","featselp",0.95,"Pixels"
"1033","bpxnc",0.54612,200,"10","nearest","true","5","featselp",0.95,"Pixels"
"1034","loglc",0.54463,200,"10","nearest","true","5","featselp",0.95,"Pixels"
"1035","knnc",0.574,200,"10","nearest","true","5","featselp",0.95,"Pixels"
"1036","treec",NA,200,"10","nearest","true","5","featselp",0.95,"Pixels"
"1037","svc",0.662,200,"10","nearest","true","5","featselp",0.8,"Pixels"
"1038","qdc",0.615,200,"10","nearest","true","5","featselp",0.8,"Pixels"
"1039","parzen",0.54225,200,"10","nearest","true","5","featselp",0.8,"Pixels"
"1040","bpxnc",0.568,200,"10","nearest","true","5","featselp",0.8,"Pixels"
"1041","loglc",0.56937,200,"10","nearest","true","5","featselp",0.8,"Pixels"
"1042","knnc",0.57625,200,"10","nearest","true","5","featselp",0.8,"Pixels"
"1043","treec",NA,200,"10","nearest","true","5","featselp",0.8,"Pixels"
"1044","svc",0.29875,200,"10","nearest","true","20","featselp",0,"Pixels"
"1045","qdc",0.67312,200,"10","nearest","true","20","featselp",0,"Pixels"
"1046","parzen",0.24675,200,"10","nearest","true","20","featselp",0,"Pixels"
"1047","bpxnc",0.27125,200,"10","nearest","true","20","featselp",0,"Pixels"
"1048","loglc",0.24438,200,"10","nearest","true","20","featselp",0,"Pixels"
"1049","knnc",0.29838,200,"10","nearest","true","20","featselp",0,"Pixels"
"1050","treec",NA,200,"10","nearest","true","20","featselp",0,"Pixels"
"1051","svc",0.25088,200,"10","nearest","true","20","featselp",0.95,"Pixels"
"1052","qdc",0.32788,200,"10","nearest","true","20","featselp",0.95,"Pixels"
"1053","parzen",0.246,200,"10","nearest","true","20","featselp",0.95,"Pixels"
"1054","bpxnc",0.28787,200,"10","nearest","true","20","featselp",0.95,"Pixels"
"1055","loglc",0.247,200,"10","nearest","true","20","featselp",0.95,"Pixels"
"1056","knnc",0.25538,200,"10","nearest","true","20","featselp",0.95,"Pixels"
"1057","treec",NA,200,"10","nearest","true","20","featselp",0.95,"Pixels"
"1058","svc",0.273,200,"10","nearest","true","20","featselp",0.8,"Pixels"
"1059","qdc",0.226,200,"10","nearest","true","20","featselp",0.8,"Pixels"
"1060","parzen",0.25025,200,"10","nearest","true","20","featselp",0.8,"Pixels"
"1061","bpxnc",0.29925,200,"10","nearest","true","20","featselp",0.8,"Pixels"
"1062","loglc",0.26975,200,"10","nearest","true","20","featselp",0.8,"Pixels"
"1063","knnc",0.2575,200,"10","nearest","true","20","featselp",0.8,"Pixels"
"1064","treec",NA,200,"10","nearest","true","20","featselp",0.8,"Pixels"
"1065","svc",0.21525,200,"10","nearest","true","50","featselp",0,"Pixels"
"1066","qdc",0.51262,200,"10","nearest","true","50","featselp",0,"Pixels"
"1067","parzen",0.14213,200,"10","nearest","true","50","featselp",0,"Pixels"
"1068","bpxnc",0.18925,200,"10","nearest","true","50","featselp",0,"Pixels"
"1069","loglc",0.15538,200,"10","nearest","true","50","featselp",0,"Pixels"
"1070","knnc",0.1645,200,"10","nearest","true","50","featselp",0,"Pixels"
"1071","treec",NA,200,"10","nearest","true","50","featselp",0,"Pixels"
"1072","svc",0.15413,200,"10","nearest","true","50","featselp",0.95,"Pixels"
"1073","qdc",0.12875,200,"10","nearest","true","50","featselp",0.95,"Pixels"
"1074","parzen",0.14175,200,"10","nearest","true","50","featselp",0.95,"Pixels"
"1075","bpxnc",0.20563,200,"10","nearest","true","50","featselp",0.95,"Pixels"
"1076","loglc",0.15225,200,"10","nearest","true","50","featselp",0.95,"Pixels"
"1077","knnc",0.14713,200,"10","nearest","true","50","featselp",0.95,"Pixels"
"1078","treec",NA,200,"10","nearest","true","50","featselp",0.95,"Pixels"
"1079","svc",0.16175,200,"10","nearest","true","50","featselp",0.8,"Pixels"
"1080","qdc",0.11,200,"10","nearest","true","50","featselp",0.8,"Pixels"
"1081","parzen",0.12987,200,"10","nearest","true","50","featselp",0.8,"Pixels"
"1082","bpxnc",0.2035,200,"10","nearest","true","50","featselp",0.8,"Pixels"
"1083","loglc",0.15613,200,"10","nearest","true","50","featselp",0.8,"Pixels"
"1084","knnc",0.1395,200,"10","nearest","true","50","featselp",0.8,"Pixels"
"1085","treec",NA,200,"10","nearest","true","50","featselp",0.8,"Pixels"
"1086","svc",0.197,200,"10","nearest","true","0","none",0,"Pixels"
"1087","qdc",0.74362,200,"10","nearest","true","0","none",0,"Pixels"
"1088","parzen",0.12762,200,"10","nearest","true","0","none",0,"Pixels"
"1089","bpxnc",0.1965,200,"10","nearest","true","0","none",0,"Pixels"
"1090","loglc",0.21463,200,"10","nearest","true","0","none",0,"Pixels"
"1091","knnc",0.14263,200,"10","nearest","true","0","none",0,"Pixels"
"1092","treec",NA,200,"10","nearest","true","0","none",0,"Pixels"
"1093","svc",0.14663,200,"16","bicubic","false","0","0",0,"Pixels"
"1094","qdc",0.76487,200,"16","bicubic","false","0","0",0,"Pixels"
"1095","parzen",0.070125,200,"16","bicubic","false","0","0",0,"Pixels"
"1096","bpxnc",0.88938,200,"16","bicubic","false","0","0",0,"Pixels"
